chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr2L,9696191,9698233,FBgn0000273,2,-,Pka-C1,1
chr2L,9682315,9685202,FBgn0000273,3,-,Pka-C1,1
chr3R,30696792,30697138,FBgn0000274,1,-,Pka-C2,1
chr3R,30696505,30696734,FBgn0000274,2,-,Pka-C2,1
chr3R,30696259,30696424,FBgn0000274,3,-,Pka-C2,1
chr3R,30695927,30696204,FBgn0000274,4,-,Pka-C2,1
chr3R,30695537,30695864,FBgn0000274,5,-,Pka-C2,1
chr3R,30210874,30211046,FBgn0000276,1,+,CecA1,1
chr3R,30211108,30211273,FBgn0000276,2,+,CecA1,1
chr3R,30212156,30212336,FBgn0000277,1,+,CecA1,1
chr3R,30212395,30212568,FBgn0000277,2,+,CecA1,1
chr3R,30213627,30213797,FBgn0000278,1,-,CecB,1
chr3R,30213315,30213568,FBgn0000278,2,-,CecB,1
chr3R,30216484,30216675,FBgn0000279,1,+,CecC,1
chr3R,30216745,30216938,FBgn0000279,2,+,CecC,1
chr3R,30211527,30211602,FBgn0000280,1,+,NA,1
chr3R,30211664,30211753,FBgn0000280,2,+,NA,1
chr3R,30212903,30212989,FBgn0000281,1,+,NA,1
chr3R,30213029,30213142,FBgn0000281,2,+,NA,1
chr3R,15275125,15275241,FBgn0000283,1,-,Cp190,1
chr3R,15274115,15274611,FBgn0000283,2,-,Cp190,1
chr3R,15273057,15274056,FBgn0000283,3,-,Cp190,1
chr3R,15272051,15272991,FBgn0000283,4,-,Cp190,1
chr3R,15270432,15271990,FBgn0000283,5,-,Cp190,1
chr2L,4882865,4883107,FBgn0000286,1,-,Cf2,1
chr2L,4881215,4882801,FBgn0000286,2,-,Cf2,1
chr2L,4880378,4880472,FBgn0000286,3,-,Cf2,1
chr2L,4876891,4879196,FBgn0000286,4,-,Cf2,1
chr2L,11358873,11359761,FBgn0000287,1,+,salr,1
chr2L,11366344,11369008,FBgn0000287,2,+,salr,1
chr2L,11369726,11369886,FBgn0000287,3,+,salr,1
chr2L,11371879,11372140,FBgn0000287,4,+,salr,1
chr2L,11372203,11372435,FBgn0000287,5,+,salr,1
chr2L,11372525,11372722,FBgn0000287,6,+,salr,1
chr2L,11372856,11373636,FBgn0000287,7,+,salr,1
chr2R,14173693,14174572,FBgn0000289,1,+,cg,1
chr2R,14176406,14176542,FBgn0000289,2,+,cg,1
chr2R,14176612,14176691,FBgn0000289,3,+,cg,1
chr2R,14177175,14177477,FBgn0000289,4,+,cg,1
chr2R,14177861,14178021,FBgn0000289,5,+,cg,1
chr2R,14178098,14178200,FBgn0000289,6,+,cg,1
chr2R,14178272,14178596,FBgn0000289,7,+,cg,1
chr2R,14178665,14178829,FBgn0000289,8,+,cg,1
chr2R,14178894,14179041,FBgn0000289,9,+,cg,1
chr2R,14179109,14179254,FBgn0000289,10,+,cg,1
chr2R,14179313,14180228,FBgn0000289,11,+,cg,1
chr2L,5029609,5029746,FBgn0000299,1,+,Col4a1,1
chr2L,5030137,5030237,FBgn0000299,2,+,Col4a1,1
chr2L,5030742,5030790,FBgn0000299,3,+,Col4a1,1
chr2L,5030855,5031802,FBgn0000299,4,+,Col4a1,1
chr2L,5031878,5032374,FBgn0000299,5,+,Col4a1,1
chr2L,5032500,5033950,FBgn0000299,6,+,Col4a1,1
chr2L,5034013,5034981,FBgn0000299,7,+,Col4a1,1
chr2L,5035064,5036208,FBgn0000299,8,+,Col4a1,1
chr2L,5036477,5037279,FBgn0000299,9,+,Col4a1,1
chr3R,18705501,18706106,FBgn0000303,1,+,ChAT,1
chr3R,18723988,18724067,FBgn0000303,2,+,ChAT,1
chr3R,18725133,18725324,FBgn0000303,3,+,ChAT,1
chr3R,18728783,18729544,FBgn0000303,4,+,ChAT,1
chr3R,18729609,18730016,FBgn0000303,5,+,ChAT,1
chr3R,18730110,18730256,FBgn0000303,6,+,ChAT,1
chr3R,18730323,18730523,FBgn0000303,7,+,ChAT,1
chr3R,18730730,18732344,FBgn0000303,8,+,ChAT,1
chr2L,16351927,16352628,FBgn0000307,1,-,chif,1
chr2L,16344426,16349472,FBgn0000307,2,-,chif,1
chr2L,16342430,16343304,FBgn0000307,3,-,chif,1
chr2L,5980953,5981018,FBgn0000308,1,-,chic,1
chr2L,5979412,5979704,FBgn0000308,2,-,chic,1
chr2L,5976611,5976782,FBgn0000308,3,-,chic,1
chr2L,5972115,5973674,FBgn0000308,4,-,chic,1
chrX,255674,255824,FBgn0000316,1,+,cin,1
chrX,255881,256641,FBgn0000316,2,+,cin,1
chrX,256762,256940,FBgn0000316,3,+,cin,1
chrX,256999,257427,FBgn0000316,4,+,cin,1
chrX,257480,257642,FBgn0000316,5,+,cin,1
chrX,257982,258080,FBgn0000316,6,+,cin,1
chrX,258142,258469,FBgn0000316,7,+,cin,1
chr2L,15057668,15057862,FBgn0000317,1,-,ck,1
chr2L,15053414,15053522,FBgn0000317,2,-,ck,1
chr2L,15052474,15052734,FBgn0000317,3,-,ck,1
chr2L,15051794,15052143,FBgn0000317,4,-,ck,1
chr2L,15051527,15051727,FBgn0000317,5,-,ck,1
chr2L,15049068,15051462,FBgn0000317,6,-,ck,1
chr2L,15047561,15049011,FBgn0000317,7,-,ck,1
chr2L,15046713,15047499,FBgn0000317,8,-,ck,1
chr2L,15046088,15046653,FBgn0000317,9,-,ck,1
chr2L,15045879,15046025,FBgn0000317,10,-,ck,1
chr2L,15045690,15045810,FBgn0000317,11,-,ck,1
chr2L,15044963,15045620,FBgn0000317,12,-,ck,1
chr2L,5520135,5520235,FBgn0000318,1,+,cl,1
chr2L,5520287,5520545,FBgn0000318,2,+,cl,1
chr2L,5520619,5520700,FBgn0000318,3,+,cl,1
chr2L,5521136,5521382,FBgn0000318,4,+,cl,1
chrX,15835325,15835490,FBgn0000319,1,-,Chc,1
chrX,15834821,15834912,FBgn0000319,2,-,Chc,1
chrX,15834123,15834371,FBgn0000319,3,-,Chc,1
chrX,15833492,15833699,FBgn0000319,4,-,Chc,1
chrX,15828952,15833253,FBgn0000319,5,-,Chc,1
chrX,15828716,15828882,FBgn0000319,6,-,Chc,1
chrX,15828563,15828649,FBgn0000319,7,-,Chc,1
chrX,15827986,15828502,FBgn0000319,8,-,Chc,1
chr2L,6546449,6546976,FBgn0000320,1,-,eya,1
chr2L,6532906,6532952,FBgn0000320,2,-,eya,1
chr2L,6528575,6530329,FBgn0000320,3,-,eya,1
chr2L,6528268,6528512,FBgn0000320,4,-,eya,1
chr2L,6527447,6528191,FBgn0000320,5,-,eya,1
chr2R,21618916,21619079,FBgn0000326,1,-,clt,1
chr2R,21618737,21618862,FBgn0000326,2,-,clt,1
chr2R,21618454,21618677,FBgn0000326,3,-,clt,1
chr2R,21617061,21618390,FBgn0000326,4,-,clt,1
chrX,7011057,7011145,FBgn0000330,1,-,cm,1
chrX,7010900,7010987,FBgn0000330,2,-,cm,1
chrX,7010519,7010844,FBgn0000330,3,-,cm,1
chrX,7010283,7010442,FBgn0000330,4,-,cm,1
chrX,7009774,7010226,FBgn0000330,5,-,cm,1
chrX,7009006,7009663,FBgn0000330,6,-,cm,1
chr2R,7784916,7785067,FBgn0000337,1,-,NA,1
chr2R,7783459,7784502,FBgn0000337,2,-,NA,1
chr2R,7782797,7783390,FBgn0000337,3,-,NA,1
chr2L,16310691,16310726,FBgn0000339,1,-,cni,1
chr2L,16310441,16310640,FBgn0000339,2,-,cni,1
chr2L,16310267,16310379,FBgn0000339,3,-,cni,1
chr2L,16310000,16310143,FBgn0000339,4,-,cni,1
chr2L,16309292,16309930,FBgn0000339,5,-,cni,1
chrX,13259021,13259254,FBgn0000346,1,+,comt,1
chrX,13259336,13259424,FBgn0000346,2,+,comt,1
chrX,13259503,13259721,FBgn0000346,3,+,comt,1
chrX,13259795,13261423,FBgn0000346,4,+,comt,1
chrX,13261505,13261663,FBgn0000346,5,+,comt,1
chrX,13261732,13262488,FBgn0000346,6,+,comt,1
chr2L,6676431,6676635,FBgn0000351,1,-,cort,1
chr2L,6676240,6676371,FBgn0000351,2,-,cort,1
chr2L,6675760,6676174,FBgn0000351,3,-,cort,1
chr2L,6675330,6675701,FBgn0000351,4,-,cort,1
chr2L,6675122,6675271,FBgn0000351,5,-,cort,1
chr2L,6674682,6675062,FBgn0000351,6,-,cort,1
chr2R,7386328,7387115,FBgn0000352,1,-,cos,1
chr2R,7385558,7386269,FBgn0000352,2,-,cos,1
chr2R,7385083,7385501,FBgn0000352,3,-,cos,1
chr2R,7382176,7385019,FBgn0000352,4,-,cos,1
chr3L,8728481,8728538,FBgn0000355,1,+,Cp15,1
chr3L,8728610,8729066,FBgn0000355,2,+,Cp15,1
chr3L,8731944,8732321,FBgn0000356,1,+,Cp16,1
chr3L,8732456,8732599,FBgn0000356,2,+,Cp16,1
chr3L,8726791,8726849,FBgn0000357,1,+,Cp18,1
chr3L,8727024,8727613,FBgn0000357,2,+,Cp18,1
chr3L,8729865,8729922,FBgn0000358,1,+,Cp19,1
chr3L,8730012,8730604,FBgn0000358,2,+,Cp19,1
chrX,8479319,8479404,FBgn0000359,1,+,Cp36,1
chrX,8479494,8480523,FBgn0000359,2,+,Cp36,1
chrX,8481837,8481958,FBgn0000360,1,+,Cp38,1
chrX,8482185,8483311,FBgn0000360,2,+,Cp38,1
chr2L,21310866,21311032,FBgn0000370,1,+,crc,1
chr2L,21311753,21312043,FBgn0000370,2,+,crc,1
chr2L,21312098,21312208,FBgn0000370,3,+,crc,1
chr2L,21318127,21318419,FBgn0000370,4,+,crc,1
chr2L,21318485,21319527,FBgn0000370,5,+,crc,1
chrX,2738668,2738773,FBgn0000376,1,-,crm,1
chrX,2737922,2738489,FBgn0000376,2,-,crm,1
chrX,2737470,2737673,FBgn0000376,3,-,crm,1
chrX,2735837,2737413,FBgn0000376,4,-,crm,1
chrX,2735396,2735768,FBgn0000376,5,-,crm,1
chrX,2735177,2735328,FBgn0000376,6,-,crm,1
chrX,2734248,2735104,FBgn0000376,7,-,crm,1
chrX,2249828,2249983,FBgn0000377,1,-,crn,1
chrX,2247594,2249769,FBgn0000377,2,-,crn,1
chrX,2094234,2094940,FBgn0000382,1,+,csw,1
chrX,2095010,2095197,FBgn0000382,2,+,csw,1
chrX,2095270,2095396,FBgn0000382,3,+,csw,1
chrX,2108380,2108542,FBgn0000382,4,+,csw,1
chrX,2109235,2109414,FBgn0000382,5,+,csw,1
chrX,2109483,2109600,FBgn0000382,6,+,csw,1
chrX,2109729,2110666,FBgn0000382,7,+,csw,1
chrX,2110745,2110835,FBgn0000382,8,+,csw,1
chrX,2110950,2111139,FBgn0000382,9,+,csw,1
chrX,2111205,2111623,FBgn0000382,10,+,csw,1
chrX,2111704,2115701,FBgn0000382,11,+,csw,1
chr2L,22981816,22982593,FBgn0000384,1,+,cta,1
chr2L,22990754,22990892,FBgn0000384,2,+,cta,1
chr2L,22990948,22991153,FBgn0000384,3,+,cta,1
chr2L,22991208,22991339,FBgn0000384,4,+,cta,1
chr2L,22991395,22991534,FBgn0000384,5,+,cta,1
chr2L,22991583,22992951,FBgn0000384,6,+,cta,1
chr2L,6663664,6664587,FBgn0000392,1,+,cup,1
chr2L,6664931,6665791,FBgn0000392,2,+,cup,1
chr2L,6668342,6668887,FBgn0000392,3,+,cup,1
chr2L,6668946,6669690,FBgn0000392,4,+,cup,1
chr2L,6669764,6670513,FBgn0000392,5,+,cup,1
chr2L,6674301,6674780,FBgn0000392,6,+,cup,1
chrX,5690002,5690157,FBgn0000394,1,+,cv,1
chrX,5690318,5690988,FBgn0000394,2,+,cv,1
chrX,5691892,5692104,FBgn0000394,3,+,cv,1
chrX,5692165,5692309,FBgn0000394,4,+,cv,1
chrX,5692377,5693084,FBgn0000394,5,+,cv,1
chr2R,21378505,21379464,FBgn0000395,1,-,cv-2,1
chr2R,21366663,21366965,FBgn0000395,2,-,cv-2,1
chr2R,21363699,21363787,FBgn0000395,3,-,cv-2,1
chr2R,21359091,21359184,FBgn0000395,4,-,cv-2,1
chr2R,21358817,21358999,FBgn0000395,5,-,cv-2,1
chr2R,21357874,21358086,FBgn0000395,6,-,cv-2,1
chr2R,21355015,21357501,FBgn0000395,7,-,cv-2,1
chr3L,11832874,11833578,FBgn0000404,1,-,CycA,1
chr3L,11832053,11832243,FBgn0000404,2,-,CycA,1
chr3L,11831727,11831982,FBgn0000404,3,-,CycA,1
chr3L,11828461,11828684,FBgn0000404,4,-,CycA,1
chr3L,11828188,11828392,FBgn0000404,5,-,CycA,1
chr3L,11827870,11828117,FBgn0000404,6,-,CycA,1
chr3L,11826719,11827805,FBgn0000404,7,-,CycA,1
chr2R,22806646,22806948,FBgn0000405,1,-,CycB,1
chr2R,22805940,22806085,FBgn0000405,2,-,CycB,1
chr2R,22805667,22805875,FBgn0000405,3,-,CycB,1
chr2R,22804660,22805558,FBgn0000405,4,-,CycB,1
chr2R,22803521,22804590,FBgn0000405,5,-,CycB,1
chr2L,16790219,16790721,FBgn0000406,1,-,Cyt-b5-r,1
chr2L,16789517,16789899,FBgn0000406,2,-,Cyt-b5-r,1
chr2L,16788774,16789444,FBgn0000406,3,-,Cyt-b5-r,1
chr2L,16719932,16719976,FBgn0000409,1,+,Cyt-c-p,1
chr2L,16722009,16722644,FBgn0000409,2,+,Cyt-c-p,1
chr3L,14175926,14177537,FBgn0000411,1,-,D,1
chr3R,9240202,9240267,FBgn0000412,1,-,D1,1
chr3R,9240046,9240068,FBgn0000412,2,-,D1,1
chr3R,9239490,9239908,FBgn0000412,3,-,D1,1
chr3R,9238083,9239171,FBgn0000412,4,-,D1,1
chr2L,10388105,10388527,FBgn0000413,1,+,da,1
chr2L,10390049,10393228,FBgn0000413,2,+,da,1
chr3L,16712126,16712934,FBgn0000414,1,+,Dab,1
chr3L,16715441,16715511,FBgn0000414,2,+,Dab,1
chr3L,16715573,16716169,FBgn0000414,3,+,Dab,1
chr3L,16716231,16716837,FBgn0000414,4,+,Dab,1
chr3L,16718247,16721016,FBgn0000414,5,+,Dab,1
chr3L,16721087,16721190,FBgn0000414,6,+,Dab,1
chr3L,16721258,16722001,FBgn0000414,7,+,Dab,1
chr3L,16722064,16722193,FBgn0000414,8,+,Dab,1
chr3L,16722258,16724415,FBgn0000414,9,+,Dab,1
chr3R,30888885,30889062,FBgn0000416,1,-,Sap-r,1
chr3R,30888661,30888739,FBgn0000416,2,-,Sap-r,1
chr3R,30886622,30886904,FBgn0000416,3,-,Sap-r,1
chr3R,30884720,30886547,FBgn0000416,4,-,Sap-r,1
chr3R,30884175,30884650,FBgn0000416,5,-,Sap-r,1
chr3R,30883976,30884117,FBgn0000416,6,-,Sap-r,1
chr3R,30883464,30883917,FBgn0000416,7,-,Sap-r,1
chr2L,19120110,19120306,FBgn0000422,1,-,Ddc,1
chr2L,19119156,19119241,FBgn0000422,2,-,Ddc,1
chr2L,19116483,19118128,FBgn0000422,3,-,Ddc,1
chr2R,12183844,12184310,FBgn0000426,1,-,SmF,1
chrX,7872995,7873222,FBgn0000427,1,-,dec-1,1
chrX,7870506,7872870,FBgn0000427,2,-,dec-1,1
chrX,7870186,7870448,FBgn0000427,3,-,dec-1,1
chrX,7867161,7869987,FBgn0000427,4,-,dec-1,1
chr3R,6791836,6793111,FBgn0000439,1,+,Dfd,1
chr3R,6793497,6793597,FBgn0000439,2,+,Dfd,1
chr3R,6793663,6793840,FBgn0000439,3,+,Dfd,1
chr3R,6800979,6801358,FBgn0000439,4,+,Dfd,1
chr3R,6801625,6802428,FBgn0000439,5,+,Dfd,1
chr2L,790489,790798,FBgn0000442,1,-,Pkg21D,1
chr2L,788242,788612,FBgn0000442,2,-,Pkg21D,1
chr2L,786733,788178,FBgn0000442,3,-,Pkg21D,1
chr2L,786479,786664,FBgn0000442,4,-,Pkg21D,1
chr2L,786153,786422,FBgn0000442,5,-,Pkg21D,1
chr3R,8652737,8652916,FBgn0000447,1,-,Dhod,1
chr3R,8651391,8652682,FBgn0000447,2,-,Dhod,1
chr2R,10227323,10227957,FBgn0000448,1,-,Hr3,1
chr2R,10222477,10224024,FBgn0000448,2,-,Hr3,1
chr2R,10209880,10210107,FBgn0000448,3,-,Hr3,1
chr2R,10209440,10209608,FBgn0000448,4,-,Hr3,1
chr2R,10209101,10209270,FBgn0000448,5,-,Hr3,1
chr2R,10208921,10209024,FBgn0000448,6,-,Hr3,1
chr2R,10208706,10208852,FBgn0000448,7,-,Hr3,1
chr2R,10208401,10208644,FBgn0000448,8,-,Hr3,1
chr2R,10208191,10208341,FBgn0000448,9,-,Hr3,1
chr2R,10205454,10208128,FBgn0000448,10,-,Hr3,1
chr3L,4062292,4062889,FBgn0000449,1,+,dib,1
chr3L,4063030,4063631,FBgn0000449,2,+,dib,1
chr3L,4063691,4063888,FBgn0000449,3,+,dib,1
chr3L,4063975,4064551,FBgn0000449,4,+,dib,1
chr3L,10201403,10201525,FBgn0000451,1,-,ect,1
chr3L,10196208,10196443,FBgn0000451,2,-,ect,1
chr3L,10195819,10195971,FBgn0000451,3,-,ect,1
chr3L,10195443,10195709,FBgn0000451,4,-,ect,1
chr3L,10191573,10191807,FBgn0000451,5,-,ect,1
chr3L,10190662,10191277,FBgn0000451,6,-,ect,1
chr3L,10190276,10190592,FBgn0000451,7,-,ect,1
chr3R,13782288,13782451,FBgn0000454,1,+,Dip-B,1
chr3R,13782708,13782841,FBgn0000454,2,+,Dip-B,1
chr3R,13783817,13784093,FBgn0000454,3,+,Dip-B,1
chr3R,13784161,13784259,FBgn0000454,4,+,Dip-B,1
chr3R,13784317,13785676,FBgn0000454,5,+,Dip-B,1
chr3R,12411809,12413759,FBgn0000455,1,-,Dip-C,1
chrX,16216251,16216750,FBgn0000459,1,-,disco,1
chrX,16210598,16213344,FBgn0000459,2,-,disco,1
chr3R,19325482,19326217,FBgn0000463,1,-,Dl,1
chr3R,19319818,19320129,FBgn0000463,2,-,Dl,1
chr3R,19316006,19316072,FBgn0000463,3,-,Dl,1
chr3R,19311816,19312064,FBgn0000463,4,-,Dl,1
chr3R,19308707,19308761,FBgn0000463,5,-,Dl,1
chr3R,19302731,19306589,FBgn0000463,6,-,Dl,1
chr2L,19586623,19587086,FBgn0000464,1,+,Lar,1
chr2L,19600858,19600931,FBgn0000464,2,+,Lar,1
chr2L,19611304,19611626,FBgn0000464,3,+,Lar,1
chr2L,19643331,19643372,FBgn0000464,4,+,Lar,1
chr2L,19644268,19644399,FBgn0000464,5,+,Lar,1
chr2L,19644474,19644635,FBgn0000464,6,+,Lar,1
chr2L,19691018,19691197,FBgn0000464,7,+,Lar,1
chr2L,19701224,19701460,FBgn0000464,8,+,Lar,1
chr2L,19701522,19701668,FBgn0000464,9,+,Lar,1
chr2L,19701750,19702025,FBgn0000464,10,+,Lar,1
chr2L,19714889,19714989,FBgn0000464,11,+,Lar,1
chr2L,19715761,19715953,FBgn0000464,12,+,Lar,1
chr2L,19717059,19717209,FBgn0000464,13,+,Lar,1
chr2L,19717318,19717454,FBgn0000464,14,+,Lar,1
chr2L,19725895,19726034,FBgn0000464,15,+,Lar,1
chr2L,19726131,19729472,FBgn0000464,16,+,Lar,1
chr2L,19729539,19729649,FBgn0000464,17,+,Lar,1
chr2L,19729720,19730025,FBgn0000464,18,+,Lar,1
chr2L,19730094,19732069,FBgn0000464,19,+,Lar,1
chr2R,6780331,6781491,FBgn0000473,1,-,Cyp6a2,1
chr2R,6779749,6780261,FBgn0000473,2,-,Cyp6a2,1
chr3R,18019375,18019516,FBgn0000477,1,+,DNaseII,1
chr3R,18020076,18021161,FBgn0000477,2,+,DNaseII,1
chrX,3176440,3176685,FBgn0000479,1,+,dnc,1
chrX,3189534,3190576,FBgn0000479,2,+,dnc,1
chrX,3245073,3246195,FBgn0000479,3,+,dnc,1
chrX,3246295,3246685,FBgn0000479,4,+,dnc,1
chrX,3321041,3321217,FBgn0000479,5,+,dnc,1
chrX,3325927,3325965,FBgn0000479,6,+,dnc,1
chrX,3332442,3332546,FBgn0000479,7,+,dnc,1
chrX,3334145,3334331,FBgn0000479,8,+,dnc,1
chrX,3334555,3334648,FBgn0000479,9,+,dnc,1
chrX,3337242,3337582,FBgn0000479,10,+,dnc,1
chrX,3337689,3337953,FBgn0000479,11,+,dnc,1
chrX,3338026,3338140,FBgn0000479,12,+,dnc,1
chrX,3338215,3338377,FBgn0000479,13,+,dnc,1
chrX,3338448,3338816,FBgn0000479,14,+,dnc,1
chrX,3338970,3343767,FBgn0000479,15,+,dnc,1
chrX,1665052,1665411,FBgn0000482,1,+,dor,1
chrX,1665474,1666132,FBgn0000482,2,+,dor,1
chrX,1666187,1667612,FBgn0000482,3,+,dor,1
chrX,1667674,1667825,FBgn0000482,4,+,dor,1
chrX,1667888,1668451,FBgn0000482,5,+,dor,1
chr3L,15954651,15954797,FBgn0000489,1,-,Pka-C3,1
chr3L,15954525,15954587,FBgn0000489,2,-,Pka-C3,1
chr3L,15946908,15947579,FBgn0000489,3,-,Pka-C3,1
chr3L,15928760,15928928,FBgn0000489,4,-,Pka-C3,1
chr3L,15928289,15928398,FBgn0000489,5,-,Pka-C3,1
chr3L,15927978,15928223,FBgn0000489,6,-,Pka-C3,1
chr3L,15927736,15927917,FBgn0000489,7,-,Pka-C3,1
chr3L,15927065,15927142,FBgn0000489,8,-,Pka-C3,1
chr3L,15926001,15926336,FBgn0000489,9,-,Pka-C3,1
chr2L,2428372,2429050,FBgn0000490,1,+,dpp,1
chr2L,2455057,2455938,FBgn0000490,2,+,dpp,1
chr2L,2457662,2459823,FBgn0000490,3,+,dpp,1
chr3R,29556386,29557845,FBgn0000492,1,+,Dr,1
chr3R,29564153,29565244,FBgn0000492,2,+,Dr,1
chr2L,714275,714983,FBgn0000497,1,-,ds,1
chr2L,705871,707867,FBgn0000497,2,-,ds,1
chr2L,656712,657384,FBgn0000497,3,-,ds,1
chr2L,655274,655866,FBgn0000497,4,-,ds,1
chr2L,654247,654700,FBgn0000497,5,-,ds,1
chr2L,652786,653288,FBgn0000497,6,-,ds,1
chr2L,649934,650293,FBgn0000497,7,-,ds,1
chr2L,648991,649765,FBgn0000497,8,-,ds,1
chr2L,648479,648886,FBgn0000497,9,-,ds,1
chr2L,647989,648361,FBgn0000497,10,-,ds,1
chr2L,644437,645716,FBgn0000497,11,-,ds,1
chr2L,640013,644314,FBgn0000497,12,-,ds,1
chrX,11355881,11358724,FBgn0000499,1,+,dsh,1
chr3R,4189692,4190260,FBgn0000500,1,-,Dsk,1
chr3R,7966463,7967408,FBgn0000504,1,-,dsx,1
chr3R,7959752,7961122,FBgn0000504,2,-,dsx,1
chr3R,7935768,7935905,FBgn0000504,3,-,dsx,1
chr3R,7930171,7930687,FBgn0000504,4,-,dsx,1
chr3R,7924323,7925360,FBgn0000504,5,-,dsx,1
chrX,2727698,2728263,FBgn0000520,1,+,dwg,1
chrX,2728545,2728934,FBgn0000520,2,+,dwg,1
chrX,2728997,2730042,FBgn0000520,3,+,dwg,1
chrX,6533999,6534901,FBgn0000524,1,+,dx,1
chrX,6535521,6536804,FBgn0000524,2,+,dx,1
chrX,6536867,6537009,FBgn0000524,3,+,dx,1
chrX,6537078,6538575,FBgn0000524,4,+,dx,1
chr3R,21236895,21237177,FBgn0000527,1,-,e,1
chr3R,21231910,21233033,FBgn0000527,2,-,e,1
chr3R,21231676,21231843,FBgn0000527,3,-,e,1
chr3R,21230817,21231588,FBgn0000527,4,-,e,1
chr3R,21230660,21230750,FBgn0000527,5,-,e,1
chr3R,21230423,21230598,FBgn0000527,6,-,e,1
chr3R,21229839,21230366,FBgn0000527,7,-,e,1
chr2L,19768487,19769067,FBgn0000529,1,-,bsh,1
chr2L,19767740,19768014,FBgn0000529,2,-,bsh,1
chr2L,19767048,19767350,FBgn0000529,3,-,bsh,1
chr2L,19765776,19766628,FBgn0000529,4,-,bsh,1
chr3R,15328729,15328993,FBgn0000533,1,+,ea,1
chr3R,15329180,15329566,FBgn0000533,2,+,ea,1
chr3R,15329631,15330408,FBgn0000533,3,+,ea,1
chrX,14955477,14955549,FBgn0000535,1,+,eag,1
chrX,14955865,14956129,FBgn0000535,2,+,eag,1
chrX,14971099,14971798,FBgn0000535,3,+,eag,1
chrX,14986273,14986399,FBgn0000535,4,+,eag,1
chrX,14990320,14990432,FBgn0000535,5,+,eag,1
chrX,14991346,14991396,FBgn0000535,6,+,eag,1
chrX,14992720,14992851,FBgn0000535,7,+,eag,1
chrX,14993446,14993558,FBgn0000535,8,+,eag,1
chrX,14993623,14993766,FBgn0000535,9,+,eag,1
chrX,14995793,14995889,FBgn0000535,10,+,eag,1
chrX,14995946,14996292,FBgn0000535,11,+,eag,1
chrX,14996355,14996510,FBgn0000535,12,+,eag,1
chrX,14996634,14996706,FBgn0000535,13,+,eag,1
chrX,14997934,14998133,FBgn0000535,14,+,eag,1
chrX,14999858,15000110,FBgn0000535,15,+,eag,1
chrX,15000413,15000828,FBgn0000535,16,+,eag,1
chrX,15002115,15002402,FBgn0000535,17,+,eag,1
chrX,15004035,15009989,FBgn0000535,18,+,eag,1
chrX,16278328,16281273,FBgn0000536,1,+,eas,1
chrX,16281439,16281503,FBgn0000536,2,+,eas,1
chrX,16283670,16284238,FBgn0000536,3,+,eas,1
chrX,16284312,16284761,FBgn0000536,4,+,eas,1
chrX,16285022,16285618,FBgn0000536,5,+,eas,1
chr3L,246383,246912,FBgn0000541,1,-,E(bx),1
chr3L,245928,246323,FBgn0000541,2,-,E(bx),1
chr3L,241564,245475,FBgn0000541,3,-,E(bx),1
chr3L,241118,241501,FBgn0000541,4,-,E(bx),1
chr3L,240734,241057,FBgn0000541,5,-,E(bx),1
chr3L,239243,240667,FBgn0000541,6,-,E(bx),1
chr3L,239055,239185,FBgn0000541,7,-,E(bx),1
chr3L,236139,236427,FBgn0000541,8,-,E(bx),1
chr3L,235579,236074,FBgn0000541,9,-,E(bx),1
chr3L,235410,235514,FBgn0000541,10,-,E(bx),1
chr3L,234982,235345,FBgn0000541,11,-,E(bx),1
chr3L,234568,234652,FBgn0000541,12,-,E(bx),1
chr3L,233926,234504,FBgn0000541,13,-,E(bx),1
chrX,3811698,3812272,FBgn0000542,1,+,ec,1
chrX,3820726,3821015,FBgn0000542,2,+,ec,1
chrX,3841324,3841416,FBgn0000542,3,+,ec,1
chrX,3850963,3851256,FBgn0000542,4,+,ec,1
chrX,3851937,3852065,FBgn0000542,5,+,ec,1
chrX,3852140,3857621,FBgn0000542,6,+,ec,1
chr3L,2265496,2265857,FBgn0000543,1,-,ecd,1
chr3L,2263581,2265422,FBgn0000543,2,-,ecd,1
chr2R,6168756,6169087,FBgn0000546,1,-,EcR,1
chr2R,6152069,6152550,FBgn0000546,2,-,EcR,1
chr2R,6151830,6151996,FBgn0000546,3,-,EcR,1
chr2R,6094557,6095071,FBgn0000546,4,-,EcR,1
chr2R,6094010,6094153,FBgn0000546,5,-,EcR,1
chr2R,6093797,6093949,FBgn0000546,6,-,EcR,1
chr2R,6090419,6093733,FBgn0000546,7,-,EcR,1
chr2L,4031377,4031555,FBgn0000547,1,+,ed,1
chr2L,4032423,4032769,FBgn0000547,2,+,ed,1
chr2L,4074514,4074712,FBgn0000547,3,+,ed,1
chr2L,4079504,4079764,FBgn0000547,4,+,ed,1
chr2L,4079826,4080022,FBgn0000547,5,+,ed,1
chr2L,4097850,4100039,FBgn0000547,6,+,ed,1
chr2L,4100622,4101128,FBgn0000547,7,+,ed,1
chr2L,4107436,4107804,FBgn0000547,8,+,ed,1
chr2L,4113298,4113344,FBgn0000547,9,+,ed,1
chr2L,4113621,4114436,FBgn0000547,10,+,ed,1
chr3L,21297716,21297803,FBgn0000551,1,-,Edg78E,1
chr3L,21296763,21297641,FBgn0000551,2,-,Edg78E,1
