chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr3L,18815704,18815942,FBgn0000261,1,+,Cat,1
chr3L,18819438,18820358,FBgn0000261,2,+,Cat,1
chr3L,18820456,18821288,FBgn0000261,3,+,Cat,1
chr2L,9699115,9699293,FBgn0000273,1,-,Pka-C1,1
chr2L,9696191,9698233,FBgn0000273,2,-,Pka-C1,1
chr2L,9682315,9685202,FBgn0000273,3,-,Pka-C1,1
chr3R,26522514,26522860,FBgn0000274,1,-,Pka-C2,1
chr3R,26522227,26522456,FBgn0000274,2,-,Pka-C2,1
chr3R,26521981,26522146,FBgn0000274,3,-,Pka-C2,1
chr3R,26521649,26521926,FBgn0000274,4,-,Pka-C2,1
chr3R,26521258,26521586,FBgn0000274,5,-,Pka-C2,1
chr3R,26036596,26036768,FBgn0000276,1,+,CecA1,1
chr3R,26036830,26037009,FBgn0000276,2,+,CecA1,1
chr3R,26037878,26038058,FBgn0000277,1,+,CecA1,1
chr3R,26038117,26038291,FBgn0000277,2,+,CecA1,1
chr3R,26039349,26039519,FBgn0000278,1,-,CecB,1
chr3R,26039056,26039290,FBgn0000278,2,-,CecB,1
chr3R,26042206,26042397,FBgn0000279,1,+,CecC,1
chr3R,26042467,26042659,FBgn0000279,2,+,CecC,1
chr3R,26037249,26037324,FBgn0000280,1,+,NA,1
chr3R,26037386,26037475,FBgn0000280,2,+,NA,1
chr3R,26038625,26038711,FBgn0000281,1,+,NA,1
chr3R,26038751,26038864,FBgn0000281,2,+,NA,1
chr3R,11100847,11100927,FBgn0000283,1,-,Cp190,1
chr3R,11099837,11100333,FBgn0000283,2,-,Cp190,1
chr3R,11098779,11099778,FBgn0000283,3,-,Cp190,1
chr3R,11097773,11098713,FBgn0000283,4,-,Cp190,1
chr3R,11096146,11097712,FBgn0000283,5,-,Cp190,1
chr2L,4882865,4883113,FBgn0000286,1,-,Cf2,1
chr2L,4881215,4882492,FBgn0000286,2,-,Cf2,1
chr2L,4880378,4880472,FBgn0000286,3,-,Cf2,1
chr2L,4876890,4879196,FBgn0000286,4,-,Cf2,1
chr2L,11358873,11359754,FBgn0000287,1,+,salr,1
chr2L,11366344,11369008,FBgn0000287,2,+,salr,1
chr2L,11369726,11369886,FBgn0000287,3,+,salr,1
chr2L,11371879,11372140,FBgn0000287,4,+,salr,1
chr2L,11372203,11372435,FBgn0000287,5,+,salr,1
chr2L,11372525,11372722,FBgn0000287,6,+,salr,1
chr2L,11372856,11373637,FBgn0000287,7,+,salr,1
chr2R,10061175,10062077,FBgn0000289,1,+,cg,1
chr2R,10063911,10064047,FBgn0000289,2,+,cg,1
chr2R,10064117,10064196,FBgn0000289,3,+,cg,1
chr2R,10064680,10064982,FBgn0000289,4,+,cg,1
chr2R,10065366,10065526,FBgn0000289,5,+,cg,1
chr2R,10065603,10065705,FBgn0000289,6,+,cg,1
chr2R,10065777,10066101,FBgn0000289,7,+,cg,1
chr2R,10066170,10066334,FBgn0000289,8,+,cg,1
chr2R,10066399,10066546,FBgn0000289,9,+,cg,1
chr2R,10066617,10066759,FBgn0000289,10,+,cg,1
chr2R,10066818,10067436,FBgn0000289,11,+,cg,1
chr2R,10068716,10070345,FBgn0000289,12,+,cg,1
chr2L,5029609,5029746,FBgn0000299,1,+,Col4a1,1
chr2L,5030137,5030237,FBgn0000299,2,+,Col4a1,1
chr2L,5030742,5030790,FBgn0000299,3,+,Col4a1,1
chr2L,5030855,5031802,FBgn0000299,4,+,Col4a1,1
chr2L,5031878,5032374,FBgn0000299,5,+,Col4a1,1
chr2L,5032500,5033950,FBgn0000299,6,+,Col4a1,1
chr2L,5034013,5034981,FBgn0000299,7,+,Col4a1,1
chr2L,5035064,5036208,FBgn0000299,8,+,Col4a1,1
chr2L,5036477,5037279,FBgn0000299,9,+,Col4a1,1
chr3R,14531245,14531828,FBgn0000303,1,+,ChAT,1
chr3R,14549710,14549789,FBgn0000303,2,+,ChAT,1
chr3R,14550855,14551046,FBgn0000303,3,+,ChAT,1
chr3R,14554505,14555266,FBgn0000303,4,+,ChAT,1
chr3R,14555331,14555738,FBgn0000303,5,+,ChAT,1
chr3R,14555832,14555978,FBgn0000303,6,+,ChAT,1
chr3R,14556045,14556245,FBgn0000303,7,+,ChAT,1
chr3R,14556452,14558068,FBgn0000303,8,+,ChAT,1
chr2L,16351927,16352600,FBgn0000307,1,-,chif,1
chr2L,16344426,16349472,FBgn0000307,2,-,chif,1
chr2L,16342430,16343304,FBgn0000307,3,-,chif,1
chr2L,5980953,5981018,FBgn0000308,1,-,chic,1
chr2L,5979412,5979704,FBgn0000308,2,-,chic,1
chr2L,5976611,5976782,FBgn0000308,3,-,chic,1
chr2L,5972115,5973674,FBgn0000308,4,-,chic,1
chr3R,27035983,27036452,FBgn0000313,1,-,NA,1
chr3R,27035205,27035441,FBgn0000313,2,-,NA,1
chr3R,27034365,27035078,FBgn0000313,3,-,NA,1
chr3R,27034091,27034266,FBgn0000313,4,-,NA,1
chr3R,27033657,27033791,FBgn0000313,5,-,NA,1
chr3R,27033343,27033571,FBgn0000313,6,-,NA,1
chr3R,27032674,27033283,FBgn0000313,7,-,NA,1
chr3R,27032489,27032619,FBgn0000313,8,-,NA,1
chr3R,27032177,27032433,FBgn0000313,9,-,NA,1
chr3R,27031978,27032119,FBgn0000313,10,-,NA,1
chr3R,27031560,27031918,FBgn0000313,11,-,NA,1
chr3R,27031078,27031501,FBgn0000313,12,-,NA,1
chr3R,27030773,27031014,FBgn0000313,13,-,NA,1
chr3R,27030526,27030712,FBgn0000313,14,-,NA,1
chr3R,27029902,27030460,FBgn0000313,15,-,NA,1
chrX,148909,149449,FBgn0000316,1,+,cin,1
chrX,149804,149857,FBgn0000316,2,+,cin,1
chrX,149914,150674,FBgn0000316,3,+,cin,1
chrX,150795,150973,FBgn0000316,4,+,cin,1
chrX,151032,151460,FBgn0000316,5,+,cin,1
chrX,151513,151675,FBgn0000316,6,+,cin,1
chrX,152015,152113,FBgn0000316,7,+,cin,1
chrX,152175,152446,FBgn0000316,8,+,cin,1
chr2L,15057668,15057848,FBgn0000317,1,-,ck,1
chr2L,15053414,15053522,FBgn0000317,2,-,ck,1
chr2L,15052474,15052734,FBgn0000317,3,-,ck,1
chr2L,15051794,15052143,FBgn0000317,4,-,ck,1
chr2L,15051527,15051727,FBgn0000317,5,-,ck,1
chr2L,15049068,15051462,FBgn0000317,6,-,ck,1
chr2L,15047561,15049011,FBgn0000317,7,-,ck,1
chr2L,15046713,15047499,FBgn0000317,8,-,ck,1
chr2L,15046088,15046653,FBgn0000317,9,-,ck,1
chr2L,15045879,15046025,FBgn0000317,10,-,ck,1
chr2L,15045690,15045810,FBgn0000317,11,-,ck,1
chr2L,15044963,15045620,FBgn0000317,12,-,ck,1
chr2L,5520135,5520235,FBgn0000318,1,+,cl,1
chr2L,5520287,5520545,FBgn0000318,2,+,cl,1
chr2L,5520619,5520700,FBgn0000318,3,+,cl,1
chr2L,5521136,5521382,FBgn0000318,4,+,cl,1
chrX,15729371,15729507,FBgn0000319,1,-,Chc,1
chrX,15728156,15728404,FBgn0000319,2,-,Chc,1
chrX,15727525,15727732,FBgn0000319,3,-,Chc,1
chrX,15722985,15727286,FBgn0000319,4,-,Chc,1
chrX,15722749,15722915,FBgn0000319,5,-,Chc,1
chrX,15722596,15722682,FBgn0000319,6,-,Chc,1
chrX,15722019,15722535,FBgn0000319,7,-,Chc,1
chr2L,6546449,6546972,FBgn0000320,1,-,eya,1
chr2L,6532906,6532952,FBgn0000320,2,-,eya,1
chr2L,6528575,6530329,FBgn0000320,3,-,eya,1
chr2L,6528268,6528512,FBgn0000320,4,-,eya,1
chr2L,6527447,6528191,FBgn0000320,5,-,eya,1
chr2R,17506421,17506564,FBgn0000326,1,-,clt,1
chr2R,17506242,17506367,FBgn0000326,2,-,clt,1
chr2R,17505959,17506182,FBgn0000326,3,-,clt,1
chr2R,17504566,17505895,FBgn0000326,4,-,clt,1
chrX,6905090,6905178,FBgn0000330,1,-,cm,1
chrX,6904933,6905020,FBgn0000330,2,-,cm,1
chrX,6904552,6904877,FBgn0000330,3,-,cm,1
chrX,6904316,6904475,FBgn0000330,4,-,cm,1
chrX,6903807,6904259,FBgn0000330,5,-,cm,1
chrX,6903039,6903696,FBgn0000330,6,-,cm,1
chr2R,3672421,3672711,FBgn0000337,1,-,NA,1
chr2R,3670964,3672007,FBgn0000337,2,-,NA,1
chr2R,3670302,3670895,FBgn0000337,3,-,NA,1
chr2L,16310691,16310736,FBgn0000339,1,-,cni,1
chr2L,16310441,16310623,FBgn0000339,2,-,cni,1
chr2L,16310267,16310379,FBgn0000339,3,-,cni,1
chr2L,16310000,16310143,FBgn0000339,4,-,cni,1
chr2L,16309594,16309930,FBgn0000339,5,-,cni,1
chrX,13153013,13153287,FBgn0000346,1,+,comt,1
chrX,13153369,13153457,FBgn0000346,2,+,comt,1
chrX,13153536,13153754,FBgn0000346,3,+,comt,1
chrX,13153828,13155456,FBgn0000346,4,+,comt,1
chrX,13155538,13155696,FBgn0000346,5,+,comt,1
chrX,13155765,13156004,FBgn0000346,6,+,comt,1
chrX,13156068,13156521,FBgn0000346,7,+,comt,1
chr2L,6676431,6676635,FBgn0000351,1,-,cort,1
chr2L,6676240,6676371,FBgn0000351,2,-,cort,1
chr2L,6675760,6676174,FBgn0000351,3,-,cort,1
chr2L,6675330,6675701,FBgn0000351,4,-,cort,1
chr2L,6675122,6675271,FBgn0000351,5,-,cort,1
chr2L,6674682,6675062,FBgn0000351,6,-,cort,1
chr2R,3273833,3274617,FBgn0000352,1,-,cos,1
chr2R,3273063,3273774,FBgn0000352,2,-,cos,1
chr2R,3272588,3273006,FBgn0000352,3,-,cos,1
chr2R,3269669,3272524,FBgn0000352,4,-,cos,1
chr3L,8721581,8721638,FBgn0000355,1,+,Cp15,1
chr3L,8721710,8722166,FBgn0000355,2,+,Cp15,1
chr3L,8725044,8725421,FBgn0000356,1,+,Cp16,1
chr3L,8725556,8725699,FBgn0000356,2,+,Cp16,1
chr3L,8719891,8719949,FBgn0000357,1,+,Cp18,1
chr3L,8720124,8720713,FBgn0000357,2,+,Cp18,1
chr3L,8722965,8723022,FBgn0000358,1,+,Cp19,1
chr3L,8723112,8723704,FBgn0000358,2,+,Cp19,1
chrX,8373352,8373437,FBgn0000359,1,+,Cp36,1
chrX,8373527,8374556,FBgn0000359,2,+,Cp36,1
chrX,8375870,8375991,FBgn0000360,1,+,Cp38,1
chrX,8376218,8377344,FBgn0000360,2,+,Cp38,1
chr2L,21310866,21311032,FBgn0000370,1,+,crc,1
chr2L,21311753,21312043,FBgn0000370,2,+,crc,1
chr2L,21312098,21312208,FBgn0000370,3,+,crc,1
chr2L,21318127,21318419,FBgn0000370,4,+,crc,1
chr2L,21318485,21319527,FBgn0000370,5,+,crc,1
chrX,2632701,2632810,FBgn0000376,1,-,crm,1
chrX,2631955,2632522,FBgn0000376,2,-,crm,1
chrX,2631503,2631706,FBgn0000376,3,-,crm,1
chrX,2629870,2631446,FBgn0000376,4,-,crm,1
chrX,2629429,2629801,FBgn0000376,5,-,crm,1
chrX,2629210,2629361,FBgn0000376,6,-,crm,1
chrX,2628277,2629137,FBgn0000376,7,-,crm,1
chrX,2143861,2144015,FBgn0000377,1,-,crn,1
chrX,2141627,2143802,FBgn0000377,2,-,crn,1
chrX,1988267,1988973,FBgn0000382,1,+,csw,1
chrX,1989043,1989230,FBgn0000382,2,+,csw,1
chrX,1989303,1989429,FBgn0000382,3,+,csw,1
chrX,2002413,2002575,FBgn0000382,4,+,csw,1
chrX,2003268,2003447,FBgn0000382,5,+,csw,1
chrX,2003516,2003633,FBgn0000382,6,+,csw,1
chrX,2003762,2004699,FBgn0000382,7,+,csw,1
chrX,2004778,2004868,FBgn0000382,8,+,csw,1
chrX,2004983,2005172,FBgn0000382,9,+,csw,1
chrX,2005238,2005656,FBgn0000382,10,+,csw,1
chrX,2005737,2009734,FBgn0000382,11,+,csw,1
chr2L,22874534,22875325,FBgn0000384,1,+,cta,1
chr2L,22883486,22883624,FBgn0000384,2,+,cta,1
chr2L,22883680,22883885,FBgn0000384,3,+,cta,1
chr2L,22883940,22884071,FBgn0000384,4,+,cta,1
chr2L,22884127,22884266,FBgn0000384,5,+,cta,1
chr2L,22884315,22885080,FBgn0000384,6,+,cta,1
chr2L,6663968,6664587,FBgn0000392,1,+,cup,1
chr2L,6664931,6665791,FBgn0000392,2,+,cup,1
chr2L,6668342,6668887,FBgn0000392,3,+,cup,1
chr2L,6668946,6669690,FBgn0000392,4,+,cup,1
chr2L,6669764,6670513,FBgn0000392,5,+,cup,1
chr2L,6674301,6674780,FBgn0000392,6,+,cup,1
chrX,5584029,5584190,FBgn0000394,1,+,cv,1
chrX,5584351,5585021,FBgn0000394,2,+,cv,1
chrX,5585925,5586137,FBgn0000394,3,+,cv,1
chrX,5586198,5586342,FBgn0000394,4,+,cv,1
chrX,5586410,5587117,FBgn0000394,5,+,cv,1
chr2R,17266010,17266967,FBgn0000395,1,-,cv-2,1
chr2R,17254168,17254470,FBgn0000395,2,-,cv-2,1
chr2R,17251204,17251292,FBgn0000395,3,-,cv-2,1
chr2R,17246596,17246689,FBgn0000395,4,-,cv-2,1
chr2R,17246322,17246504,FBgn0000395,5,-,cv-2,1
chr2R,17245379,17245591,FBgn0000395,6,-,cv-2,1
chr2R,17242520,17245006,FBgn0000395,7,-,cv-2,1
chr3L,11825974,11826678,FBgn0000404,1,-,CycA,1
chr3L,11825153,11825343,FBgn0000404,2,-,CycA,1
chr3L,11824827,11825082,FBgn0000404,3,-,CycA,1
chr3L,11821561,11821784,FBgn0000404,4,-,CycA,1
chr3L,11821288,11821492,FBgn0000404,5,-,CycA,1
chr3L,11820970,11821217,FBgn0000404,6,-,CycA,1
chr3L,11819819,11820905,FBgn0000404,7,-,CycA,1
chr2R,18694151,18694490,FBgn0000405,1,-,CycB,1
chr2R,18693445,18693590,FBgn0000405,2,-,CycB,1
chr2R,18693172,18693380,FBgn0000405,3,-,CycB,1
chr2R,18692165,18693063,FBgn0000405,4,-,CycB,1
chr2R,18691026,18692095,FBgn0000405,5,-,CycB,1
chr2L,16790219,16790721,FBgn0000406,1,-,Cyt-b5-r,1
chr2L,16789517,16789899,FBgn0000406,2,-,Cyt-b5-r,1
chr2L,16788774,16789444,FBgn0000406,3,-,Cyt-b5-r,1
chr2L,16719874,16719976,FBgn0000409,1,+,Cyt-c-p,1
chr2L,16722009,16722659,FBgn0000409,2,+,Cyt-c-p,1
chr3L,14169026,14170637,FBgn0000411,1,-,D,1
chr3R,5065924,5065989,FBgn0000412,1,-,D1,1
chr3R,5065768,5065790,FBgn0000412,2,-,D1,1
chr3R,5065212,5065630,FBgn0000412,3,-,D1,1
chr3R,5063805,5064893,FBgn0000412,4,-,D1,1
chr2L,10388105,10388527,FBgn0000413,1,+,da,1
chr2L,10390049,10393228,FBgn0000413,2,+,da,1
chr3L,16705226,16706034,FBgn0000414,1,+,Dab,1
chr3L,16708541,16708611,FBgn0000414,2,+,Dab,1
chr3L,16708673,16709269,FBgn0000414,3,+,Dab,1
chr3L,16709331,16709937,FBgn0000414,4,+,Dab,1
chr3L,16711347,16714116,FBgn0000414,5,+,Dab,1
chr3L,16714187,16714290,FBgn0000414,6,+,Dab,1
chr3L,16714358,16715101,FBgn0000414,7,+,Dab,1
chr3L,16715164,16715293,FBgn0000414,8,+,Dab,1
chr3L,16715358,16717515,FBgn0000414,9,+,Dab,1
chr3R,26714607,26714795,FBgn0000416,1,-,Sap-r,1
chr3R,26714383,26714461,FBgn0000416,2,-,Sap-r,1
chr3R,26712344,26712626,FBgn0000416,3,-,Sap-r,1
chr3R,26710442,26712269,FBgn0000416,4,-,Sap-r,1
chr3R,26709897,26710372,FBgn0000416,5,-,Sap-r,1
chr3R,26709698,26709839,FBgn0000416,6,-,Sap-r,1
chr3R,26709186,26709639,FBgn0000416,7,-,Sap-r,1
chr2L,19120110,19120300,FBgn0000422,1,-,Ddc,1
chr2L,19119319,19119474,FBgn0000422,2,-,Ddc,1
chr2L,19119156,19119241,FBgn0000422,3,-,Ddc,1
chr2L,19116480,19118128,FBgn0000422,4,-,Ddc,1
chr2R,8071349,8071778,FBgn0000426,1,-,SmF,1
chrX,7767028,7767255,FBgn0000427,1,-,dec-1,1
chrX,7764539,7766954,FBgn0000427,2,-,dec-1,1
chrX,7764219,7764481,FBgn0000427,3,-,dec-1,1
chrX,7761232,7764020,FBgn0000427,4,-,dec-1,1
chr3R,2617558,2618833,FBgn0000439,1,+,Dfd,1
chr3R,2619219,2619319,FBgn0000439,2,+,Dfd,1
chr3R,2619385,2619562,FBgn0000439,3,+,Dfd,1
chr3R,2626701,2627080,FBgn0000439,4,+,Dfd,1
chr3R,2627347,2628153,FBgn0000439,5,+,Dfd,1
chr2L,790489,790798,FBgn0000442,1,-,Pkg21D,1
chr2L,788242,788612,FBgn0000442,2,-,Pkg21D,1
chr2L,786733,788178,FBgn0000442,3,-,Pkg21D,1
chr2L,786479,786664,FBgn0000442,4,-,Pkg21D,1
chr2L,786153,786422,FBgn0000442,5,-,Pkg21D,1
chr3R,4478459,4478638,FBgn0000447,1,-,Dhod,1
chr3R,4477113,4478404,FBgn0000447,2,-,Dhod,1
chr2R,6114828,6115458,FBgn0000448,1,-,Hr3,1
chr2R,6109982,6111529,FBgn0000448,2,-,Hr3,1
chr2R,6097385,6097612,FBgn0000448,3,-,Hr3,1
chr2R,6096945,6097113,FBgn0000448,4,-,Hr3,1
chr2R,6096606,6096775,FBgn0000448,5,-,Hr3,1
chr2R,6096426,6096529,FBgn0000448,6,-,Hr3,1
chr2R,6096211,6096357,FBgn0000448,7,-,Hr3,1
chr2R,6095906,6096149,FBgn0000448,8,-,Hr3,1
chr2R,6095696,6095846,FBgn0000448,9,-,Hr3,1
chr2R,6092959,6095633,FBgn0000448,10,-,Hr3,1
chr3L,4062292,4062889,FBgn0000449,1,+,dib,1
chr3L,4063030,4063631,FBgn0000449,2,+,dib,1
chr3L,4063691,4063888,FBgn0000449,3,+,dib,1
chr3L,4063975,4064551,FBgn0000449,4,+,dib,1
chr3L,10194503,10194625,FBgn0000451,1,-,ect,1
chr3L,10189308,10189543,FBgn0000451,2,-,ect,1
chr3L,10188919,10189071,FBgn0000451,3,-,ect,1
chr3L,10188543,10188809,FBgn0000451,4,-,ect,1
chr3L,10184673,10184907,FBgn0000451,5,-,ect,1
chr3L,10183762,10184377,FBgn0000451,6,-,ect,1
chr3L,10183376,10183692,FBgn0000451,7,-,ect,1
chr3R,9608012,9608173,FBgn0000454,1,+,Dip-B,1
chr3R,9608430,9608563,FBgn0000454,2,+,Dip-B,1
chr3R,9609539,9609815,FBgn0000454,3,+,Dip-B,1
chr3R,9609883,9609981,FBgn0000454,4,+,Dip-B,1
chr3R,9610039,9611401,FBgn0000454,5,+,Dip-B,1
chr3R,8237531,8239460,FBgn0000455,1,-,Dip-C,1
chrX,16110284,16110778,FBgn0000459,1,-,disco,1
chrX,16104631,16107377,FBgn0000459,2,-,disco,1
chr3R,15151204,15151935,FBgn0000463,1,-,Dl,1
chr3R,15145540,15145851,FBgn0000463,2,-,Dl,1
chr3R,15141728,15141794,FBgn0000463,3,-,Dl,1
chr3R,15137538,15137786,FBgn0000463,4,-,Dl,1
chr3R,15134429,15134483,FBgn0000463,5,-,Dl,1
chr3R,15128453,15132311,FBgn0000463,6,-,Dl,1
chr2L,19586623,19587086,FBgn0000464,1,+,Lar,1
chr2L,19600858,19600931,FBgn0000464,2,+,Lar,1
chr2L,19611304,19611626,FBgn0000464,3,+,Lar,1
chr2L,19643331,19643372,FBgn0000464,4,+,Lar,1
chr2L,19644268,19644399,FBgn0000464,5,+,Lar,1
chr2L,19644474,19644635,FBgn0000464,6,+,Lar,1
chr2L,19691018,19691197,FBgn0000464,7,+,Lar,1
chr2L,19701224,19701460,FBgn0000464,8,+,Lar,1
chr2L,19701522,19701668,FBgn0000464,9,+,Lar,1
chr2L,19701750,19702025,FBgn0000464,10,+,Lar,1
chr2L,19714889,19714989,FBgn0000464,11,+,Lar,1
chr2L,19715761,19715953,FBgn0000464,12,+,Lar,1
chr2L,19717059,19717209,FBgn0000464,13,+,Lar,1
chr2L,19717318,19717454,FBgn0000464,14,+,Lar,1
chr2L,19725895,19726034,FBgn0000464,15,+,Lar,1
chr2L,19726131,19729472,FBgn0000464,16,+,Lar,1
chr2L,19729539,19729649,FBgn0000464,17,+,Lar,1
chr2L,19729720,19730025,FBgn0000464,18,+,Lar,1
chr2L,19730094,19732069,FBgn0000464,19,+,Lar,1
chr2R,2667836,2668996,FBgn0000473,1,-,Cyp6a2,1
chr2R,2667254,2667766,FBgn0000473,2,-,Cyp6a2,1
chr3R,13845097,13845238,FBgn0000477,1,+,DNaseII,1
chr3R,13845798,13846883,FBgn0000477,2,+,DNaseII,1
chrX,3070473,3070718,FBgn0000479,1,+,dnc,1
chrX,3083567,3084609,FBgn0000479,2,+,dnc,1
chrX,3139106,3140228,FBgn0000479,3,+,dnc,1
chrX,3140328,3140718,FBgn0000479,4,+,dnc,1
chrX,3215074,3215250,FBgn0000479,5,+,dnc,1
chrX,3219960,3219998,FBgn0000479,6,+,dnc,1
chrX,3226475,3226579,FBgn0000479,7,+,dnc,1
chrX,3228178,3228364,FBgn0000479,8,+,dnc,1
chrX,3228588,3228681,FBgn0000479,9,+,dnc,1
chrX,3231275,3231615,FBgn0000479,10,+,dnc,1
chrX,3231722,3231986,FBgn0000479,11,+,dnc,1
chrX,3232059,3232173,FBgn0000479,12,+,dnc,1
chrX,3232248,3232410,FBgn0000479,13,+,dnc,1
chrX,3232481,3232849,FBgn0000479,14,+,dnc,1
chrX,3233003,3237800,FBgn0000479,15,+,dnc,1
chrX,1559088,1559444,FBgn0000482,1,+,dor,1
chrX,1559507,1560165,FBgn0000482,2,+,dor,1
chrX,1560220,1561645,FBgn0000482,3,+,dor,1
chrX,1561707,1561858,FBgn0000482,4,+,dor,1
chrX,1561921,1562484,FBgn0000482,5,+,dor,1
chr3L,15947751,15947897,FBgn0000489,1,-,Pka-C3,1
chr3L,15947625,15947687,FBgn0000489,2,-,Pka-C3,1
chr3L,15940008,15940679,FBgn0000489,3,-,Pka-C3,1
chr3L,15921860,15922028,FBgn0000489,4,-,Pka-C3,1
chr3L,15921389,15921498,FBgn0000489,5,-,Pka-C3,1
chr3L,15921078,15921323,FBgn0000489,6,-,Pka-C3,1
chr3L,15920836,15921017,FBgn0000489,7,-,Pka-C3,1
chr3L,15920165,15920242,FBgn0000489,8,-,Pka-C3,1
chr3L,15919101,15919436,FBgn0000489,9,-,Pka-C3,1
chr2L,2428372,2429050,FBgn0000490,1,+,dpp,1
chr2L,2455057,2455938,FBgn0000490,2,+,dpp,1
chr2L,2457662,2459823,FBgn0000490,3,+,dpp,1
chr3R,25382109,25383567,FBgn0000492,1,+,Dr,1
chr3R,25389875,25391007,FBgn0000492,2,+,Dr,1
chr2L,714275,714968,FBgn0000497,1,-,ds,1
chr2L,705871,707867,FBgn0000497,2,-,ds,1
chr2L,656712,657384,FBgn0000497,3,-,ds,1
chr2L,655274,655866,FBgn0000497,4,-,ds,1
chr2L,654247,654700,FBgn0000497,5,-,ds,1
chr2L,652786,653288,FBgn0000497,6,-,ds,1
chr2L,649934,650293,FBgn0000497,7,-,ds,1
chr2L,648991,649765,FBgn0000497,8,-,ds,1
chr2L,648479,648886,FBgn0000497,9,-,ds,1
chr2L,647989,648361,FBgn0000497,10,-,ds,1
chr2L,644437,645716,FBgn0000497,11,-,ds,1
chr2L,640021,644314,FBgn0000497,12,-,ds,1
chrX,11249914,11252757,FBgn0000499,1,+,dsh,1
chr3R,15414,15982,FBgn0000500,1,-,Dsk,1
chr3R,3792185,3793130,FBgn0000504,1,-,dsx,1
chr3R,3785474,3786844,FBgn0000504,2,-,dsx,1
chr3R,3761490,3761627,FBgn0000504,3,-,dsx,1
chr3R,3755893,3756409,FBgn0000504,4,-,dsx,1
chr3R,3750045,3751082,FBgn0000504,5,-,dsx,1
chrX,2621733,2622296,FBgn0000520,1,+,dwg,1
chrX,2622578,2622967,FBgn0000520,2,+,dwg,1
chrX,2623030,2624092,FBgn0000520,3,+,dwg,1
chrX,6428043,6428934,FBgn0000524,1,+,dx,1
chrX,6429554,6430837,FBgn0000524,2,+,dx,1
chrX,6430900,6431042,FBgn0000524,3,+,dx,1
chrX,6431111,6432615,FBgn0000524,4,+,dx,1
chr3R,17062617,17062900,FBgn0000527,1,-,e,1
chr3R,17057632,17058755,FBgn0000527,2,-,e,1
chr3R,17057398,17057565,FBgn0000527,3,-,e,1
chr3R,17056539,17057310,FBgn0000527,4,-,e,1
chr3R,17056382,17056472,FBgn0000527,5,-,e,1
chr3R,17056145,17056320,FBgn0000527,6,-,e,1
chr3R,17055561,17056088,FBgn0000527,7,-,e,1
chr2L,19768487,19769067,FBgn0000529,1,-,bsh,1
chr2L,19767740,19768014,FBgn0000529,2,-,bsh,1
chr2L,19767048,19767350,FBgn0000529,3,-,bsh,1
chr2L,19765776,19766628,FBgn0000529,4,-,bsh,1
chr3R,11154452,11154715,FBgn0000533,1,+,ea,1
chr3R,11154902,11155288,FBgn0000533,2,+,ea,1
chr3R,11155353,11156135,FBgn0000533,3,+,ea,1
chrX,14849510,14849582,FBgn0000535,1,+,eag,1
chrX,14849898,14850162,FBgn0000535,2,+,eag,1
chrX,14865132,14865831,FBgn0000535,3,+,eag,1
chrX,14880306,14880432,FBgn0000535,4,+,eag,1
chrX,14884353,14884465,FBgn0000535,5,+,eag,1
chrX,14885379,14885429,FBgn0000535,6,+,eag,1
chrX,14886753,14886884,FBgn0000535,7,+,eag,1
chrX,14887479,14887591,FBgn0000535,8,+,eag,1
chrX,14887656,14887799,FBgn0000535,9,+,eag,1
chrX,14889826,14889922,FBgn0000535,10,+,eag,1
chrX,14889979,14890325,FBgn0000535,11,+,eag,1
chrX,14890388,14890543,FBgn0000535,12,+,eag,1
chrX,14890667,14890739,FBgn0000535,13,+,eag,1
chrX,14891967,14892166,FBgn0000535,14,+,eag,1
chrX,14893891,14894143,FBgn0000535,15,+,eag,1
chrX,14894446,14894861,FBgn0000535,16,+,eag,1
chrX,14896148,14896435,FBgn0000535,17,+,eag,1
chrX,14898068,14904022,FBgn0000535,18,+,eag,1
chrX,16172360,16172648,FBgn0000536,1,+,eas,1
chrX,16174919,16175306,FBgn0000536,2,+,eas,1
chrX,16177703,16178271,FBgn0000536,3,+,eas,1
chrX,16178345,16178794,FBgn0000536,4,+,eas,1
chrX,16179055,16179651,FBgn0000536,5,+,eas,1
chr3L,246383,246912,FBgn0000541,1,-,E(bx),1
chr3L,245928,246323,FBgn0000541,2,-,E(bx),1
chr3L,241564,245475,FBgn0000541,3,-,E(bx),1
chr3L,241118,241501,FBgn0000541,4,-,E(bx),1
chr3L,240734,241057,FBgn0000541,5,-,E(bx),1
chr3L,239243,240667,FBgn0000541,6,-,E(bx),1
chr3L,239055,239185,FBgn0000541,7,-,E(bx),1
chr3L,236139,236427,FBgn0000541,8,-,E(bx),1
chr3L,235579,236074,FBgn0000541,9,-,E(bx),1
chr3L,235410,235514,FBgn0000541,10,-,E(bx),1
chr3L,234982,235345,FBgn0000541,11,-,E(bx),1
chr3L,234568,234652,FBgn0000541,12,-,E(bx),1
chr3L,233926,234504,FBgn0000541,13,-,E(bx),1
chrX,3705684,3706305,FBgn0000542,1,+,ec,1
chrX,3714759,3715048,FBgn0000542,2,+,ec,1
chrX,3735357,3735449,FBgn0000542,3,+,ec,1
chrX,3744996,3745289,FBgn0000542,4,+,ec,1
chrX,3745970,3746098,FBgn0000542,5,+,ec,1
chrX,3746173,3751658,FBgn0000542,6,+,ec,1
